,name,source,RT_Amide6min,IsomericSMILES,RT
1570,1571,zhulab,211.9,C[N+](C)(C)C[C@@H](CC(=O)[O-])OC(=O)CCCC(=O)O,3.5316666666666667
1571,1572,zhulab,115.95,CC(=O)N[C@@H](CCSC)C(=O)O,1.9325
1573,1574,zhulab,72.85,C(CCC/C=C/C(=O)O)CCCO,1.2141666666666666
1574,1575,zhulab,238.21,C(C[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)O)N)CN=C(N)N,3.9701666666666666
1575,1576,zhulab,100.75,CC(C)[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)N,1.6791666666666667
1576,1577,zhulab,187.36,C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)N,3.122666666666667
1577,1578,zhulab,194.05,C1C[C@H](NC1)C(=O)NCC(=O)O,3.234166666666667
1578,1579,zhulab,177.05,C[C@H]([C@@H](C(=O)O)N)C(C)O,2.9508333333333336
1579,1580,zhulab,211.96,C(CC(=O)O)C(=O)CCC(=O)O,3.5326666666666666
1580,1581,zhulab,194.58,CNCCCC(=O)O,3.2430000000000003
1581,1582,zhulab,210.41,C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CN,3.5068333333333332
1582,1583,zhulab,217.73,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,3.628833333333333
1583,1584,zhulab,76.73,CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,1.2788333333333335
1584,1585,zhulab,168.38,C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O,2.8063333333333333
1585,1586,zhulab,182.01,CC(CC1=CC=C(C=C1)C(C)C(=O)O)C(=O)O,3.0334999999999996
1586,1587,zhulab,62.93,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CCCC4)C)O)O)C,1.0488333333333333
1587,1588,zhulab,79.1,C([C@@H]([C@@H]([C@@H](CO)O)O)O)NC1=C(C(=O)NC(=O)N1)N,1.3183333333333331
1588,1589,zhulab,122.4,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)O)C,2.04
1589,1590,zhulab,93.6,CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)N,1.5599999999999998
1590,1591,zhulab,143.68,CCCCCCCC[C@@H]1[C@H](C(=C)C(=O)O1)C(=O)O,2.3946666666666667
1591,1592,zhulab,223.94,C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,3.7323333333333335
1592,1593,zhulab,199.14,CNC(=O)C[C@@H](C(=O)O)N,3.319
1593,1594,zhulab,110.48,[C@@H]1([C@@H]([C@H]([C@H]2[C@@H]([C@@H]1O)O2)O)O)O,1.8413333333333335
1594,1595,zhulab,219.32,C([C@@H](C(=O)O)N=C(N)N)C(=O)O,3.655333333333333
1595,1596,zhulab,224.77,C(CC(=O)O)[C@@H](C(=O)NCC(=O)O)N,3.746166666666667
1596,1597,zhulab,221.48,C[C@@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)N,3.691333333333333
1598,1599,zhulab,89.65,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,1.4941666666666669
1599,1600,zhulab,91.22,CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)O,1.5203333333333333
1600,1601,zhulab,170.55,C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)[C@H](CC2=CN=CN2)N,2.8425000000000002
1601,1602,zhulab,76.26,COC1=CC(=CC(=C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)OC)/C=C/CO,1.2710000000000001
1602,1603,zhulab,187.76,C1C[C@H](N(C1)C(=O)[C@@H]2CCC(=O)N2)C(=O)O,3.1293333333333333
1603,1604,zhulab,101.3,CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@@H](/C=C/CCCCCCCCCCCCC)O,1.6883333333333332
1605,1606,zhulab,99.55,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CCC(=O)C4)C)O)O)C,1.6591666666666667
1606,1607,zhulab,118.74,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.9789999999999999
1607,1608,zhulab,108.42,CCCCCC(=O)CC[C@H]1[C@@H](C[C@H]([C@@H]1CCC(=O)O)O)O,1.807
1608,1609,zhulab,264.45,CC(C(=O)O)C(CC(=O)O)(C(=O)O)O,4.4075
1609,1610,zhulab,229.41,C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CCCN,3.8235
1610,1611,zhulab,183.69,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O,3.0615
1611,1612,zhulab,112.93,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,1.8821666666666668
1612,1613,zhulab,80.02,CCCC(CCCO)C(=O)O,1.3336666666666666
1613,1614,zhulab,76.6,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,1.2766666666666666
1614,1615,zhulab,229.97,C(CC(=O)O)C(C(=O)O)NC(=O)CN,3.8328333333333333
1615,1616,zhulab,117.85,CC(C)[C@H](C(=O)N[C@@H](CCSC)C(=O)O)N,1.9641666666666666
1616,1617,zhulab,126.91,CC(C)C(C(=O)NC(C(C)C)C(=O)O)N,2.1151666666666666
1617,1618,zhulab,204.86,C(CS(=O)(=O)O)C(=O)O,3.4143333333333334
1618,1619,zhulab,167.3,C1C[C@@H](NC(=O)C1)C(=O)O,2.7883333333333336
1619,1620,zhulab,173.65,CC(C)C[C@@H](C(=O)O)NC(=O)CNC(=O)CN,2.8941666666666666
1620,1621,zhulab,252.08,C([C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)N)C(=O)O,4.201333333333333
1621,1622,zhulab,233.32,C1=C(NC=N1)C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)N,3.8886666666666665
1623,1624,zhulab,188.78,CN(C)CCCC(=O)O,3.146333333333333
1624,1625,zhulab,201.45,C([C@@H](C(=O)O)NC(=O)CN)O,3.3575
1625,1626,zhulab,101.74,C1=CC=C(C=C1)/C=C/C(=O)NCC(=O)O,1.6956666666666667
1626,1627,zhulab,158.61,CC(=O)N1CCCC1C(=O)O,2.6435000000000004
1627,1628,zhulab,197.43,CC(=O)NCCCC(C(=O)O)N,3.2905
1628,1629,zhulab,167.9,C1=CN=C(N=C1)CC(=O)O,2.7983333333333333
1629,1630,zhulab,130.94,CCC(C)C(C(=O)N1CCCC1C(=O)NC(C(C)CC)C(=O)O)N,2.1823333333333332
1630,1631,zhulab,232.76,C([C@@H](C(=O)O)NC(=O)CN)C(=O)O,3.8793333333333333
1631,1632,zhulab,112.93,CC(C)C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)O)N,1.8821666666666668
1633,1634,zhulab,156.9,CSCC[C@@H](C(=O)NCC(=O)O)N,2.615
1634,1635,zhulab,198.78,CC(=O)NC1C(C(C(OC1O)CO)OC2C(C(C(C(O2)CO)O)O)O)O,3.313
1635,1636,zhulab,99.99,CC1=CC=CC=C1C(=O)NCC(=O)O,1.6664999999999999
1636,1637,zhulab,122.24,C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)N,2.037333333333333
1637,1638,zhulab,141.1,C1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,2.3516666666666666
1638,1639,zhulab,144.79,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)NCC(=O)O)N,2.4131666666666667
1639,1640,zhulab,170.55,C#CCC(C(=O)O)N,2.8425000000000002
1640,1641,zhulab,189.29,CC(C(=O)O)NC(=O)C1CCCN1,3.1548333333333334
1641,1642,zhulab,117.85,C/C=C(\C)/C(=O)NCC(=O)O,1.9641666666666666
1642,1643,zhulab,169.67,C(CS(=O)(=O)O)N=C(N)N,2.827833333333333
1643,1644,zhulab,155.52,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)O,2.592
1644,1645,zhulab,208.25,CC(=O)NC1C(C(C(OC1O)CO)O)OC2C(C(C(C(O2)CO)O)O)O,3.470833333333333
1645,1646,zhulab,106.18,CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,1.7696666666666667
1646,1647,zhulab,162.61,C1=NC2=C(NC1=O)N=C(NC2=O)N,2.710166666666667
1647,1648,zhulab,74.56,CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,1.2426666666666668
1649,1650,zhulab,233.6,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,3.893333333333333
1650,1651,zhulab,127.73,C1=CC=C2C(=C1)C(C(=O)N2)CC(=O)O,2.1288333333333336
1651,1652,zhulab,108.87,C1=CC=C(C=C1)C[C@@H](C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)N,1.8145
1652,1653,zhulab,138.5,C1C[C@H](NC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O,2.308333333333333
1653,1654,zhulab,74.56,C1CCC(CC1)(CC(=O)O)O,1.2426666666666668
1654,1655,zhulab,134.75,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O)N)O,2.245833333333333
1655,1656,zhulab,81.04,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(CCCCCCCCCCCCCCCC)=O,1.3506666666666667
1656,1657,zhulab,82.42,CCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)(OC(CCCCCCCCCCCCCCCC)=O)[H],1.3736666666666666
1657,1658,zhulab,129.23,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCCC,2.153833333333333
1658,1659,zhulab,115.54,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)(O)[H],1.9256666666666669
1659,1660,zhulab,107.95,CCCCCCCCCCCCCCCCC(=NC(COP([O-])(=O)OCC[N+](C)(C)C)(C(C(=C(CCCCCCCCCCCCC)[H])[H])(O)[H])[H])O,1.7991666666666668
1660,1661,zhulab,123.66,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O,2.061
1661,1662,zhulab,109.91,[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(O)CO/C=C\CCCCCCCCCCCCCC,1.8318333333333332
1662,1663,zhulab,116.45,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)(O)[H],1.9408333333333334
1663,1664,zhulab,112.29,[C@](COP(=O)(O)OCCN)([H])(O)CO/C=C\CCCCCCCCCCCCCCCC,1.8715000000000002
1664,1665,zhulab,98.67,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,1.6445
1665,1666,zhulab,143.08,CCCCCCCCCCCCCC=CC(C(COP(=O)(O)O)NC(=O)CCCCCCCC=CCCCCCCCC)O,2.384666666666667
1666,1667,zhulab,74.43,CCCCCCCCCCCCCCCCC=COCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC,1.2405000000000002
1667,1668,zhulab,76.04,CCCCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC,1.2673333333333334
1668,1669,zhulab,81.79,CCCCCCCCC(=C(CCCCCCCC(=O)OC(COC(CCCCCCCCCCCCCCC)=O)(COP(O)(=O)OCCN)[H])[H])[H],1.3631666666666669
1669,1670,zhulab,122.6,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCC=CCCCCCCCC,2.0433333333333334
1670,1671,zhulab,153.06,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)O,2.551
1671,1672,zhulab,75.97,CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)O,1.2661666666666667
1672,1673,zhulab,144.26,CCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)O,2.404333333333333
1673,1674,zhulab,107.11,CCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)O)O)O)O)O)C(C=CCCCCCCCCCCCCC)O,1.7851666666666666
1674,1675,zhulab,146.2,CCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)O,2.4366666666666665
1675,1676,zhulab,76.12,CCCCCCCCCCCC=CCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC=CCCCCCCCCCCC,1.2686666666666668
1676,1677,zhulab,76.73,CCCCCCCCC(=C(CCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)(OC(CCCCCCCC(=C(CCCCCCCC)[H])[H])=O)[H])[H])[H],1.2788333333333335
1677,1678,zhulab,76.51,CCCCCCCCC(=C(CCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(CCCCCCCC(=C(CCCCCCCC)[H])[H])=O)[H])[H],1.2751666666666668
1678,1679,zhulab,81.07,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,1.3511666666666666
1679,1680,zhulab,78.88,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,1.3146666666666667
1680,1681,zhulab,81.95,[H][C@@](COC(=O)CCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,1.3658333333333335
1681,1682,zhulab,81.9,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)(OC(CCCCCCCCCCCCC)=O)[H],1.365
1682,1683,zhulab,96.26,CCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC,1.6043333333333334
1683,1684,zhulab,89.65,CCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC,1.4941666666666669
1684,1685,zhulab,85.78,CCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)(OC(CCCCCCCCCCC)=O)[H],1.4296666666666666
1685,1686,zhulab,82.64,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)(OC(CCCCCCCCCCCCC)=O)[H],1.3773333333333333
1686,1687,zhulab,77.93,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)(OC(CCCCCCCCCCCCCCCCC)=O)[H],1.2988333333333335
1687,1688,zhulab,79.09,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)(OC(CCCCCCCCCCCCCCCCCCC)=O)[H],1.3181666666666667
1688,1689,zhulab,81.12,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(CCCCCCCCCCCCCCCCCCCCC)=O,1.352
1689,1690,zhulab,142.42,CCCCCCCCC=CCCCCCCCC(OCC(O)COP(O)(OCC(N)C(O)=O)=O)=O,2.3736666666666664
1690,1691,zhulab,80.46,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCC=CCCCCC,1.341
1691,1692,zhulab,75.1,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC,1.2516666666666665
1692,1693,zhulab,113.99,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCC=CCC=CCCCCC,1.8998333333333333
1693,1694,zhulab,118.17,CCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O,1.9695
1694,1695,zhulab,114.73,CCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O,1.9121666666666668
1695,1696,zhulab,112.3,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O,1.8716666666666666
1696,1697,zhulab,115.12,CCCCCCCCC=CCCCCCCCC(OCC(OC(CCCCCCCC=CCCCCCCCC)=O)COP(O)(OC1C(O)C(O)C(O)C(O)C1O)=O)=O,1.9186666666666667
1697,1698,zhulab,77.78,CCCCCCCC=CCCCCCCCC(OCC(O)COP(O)(OCC(O)CO)=O)=O,1.2963333333333333
1698,1699,zhulab,184.6,C(=O)C(=O)O,3.0766666666666667
1700,1701,zhulab,207.76,C(=C/C(=O)O)\C(=O)O,3.4626666666666663
1701,1702,zhulab,193.51,C(C(=O)O)N=C(N)N,3.2251666666666665
1702,1703,zhulab,213.28,C(CC(=O)O)C(=O)O,3.554666666666667
1703,1704,zhulab,80.95,CSCCC(=O)O,1.3491666666666666
1704,1705,zhulab,124.53,C1=CC(=CN=C1)C(=O)O,2.0755
1705,1706,zhulab,168.79,C(CS(=O)(=O)O)N,2.8131666666666666
1706,1707,zhulab,172.94,C1CC(=O)N[C@@H]1C(=O)O,2.8823333333333334
1707,1708,zhulab,217.85,C(C(C(=O)O)O)C(=O)O,3.6308333333333334
1708,1709,zhulab,83.22,C1=NC2=C(N1)C(=O)N=CN2,1.387
1709,1710,zhulab,62.94,C1=CC(=CC=C1C(=O)O)N,1.049
1710,1711,zhulab,90.55,C1=CC(=CC=C1C(=O)O)O,1.5091666666666665
1711,1712,zhulab,132.11,OC(=O)C1=CC(=O)NC(=O)N1,2.2018333333333335
1713,1714,zhulab,214.53,C1=CC(=C(N=C1)C(=O)O)C(=O)O,3.5755
1714,1715,zhulab,185.16,C12=C(NC(=O)N1)NC(=O)NC2=O,3.086
1715,1716,zhulab,197.76,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)O)O)O,3.296
1716,1717,zhulab,78.07,C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)O,1.3011666666666666
1717,1718,zhulab,211.64,C1(C(C(C(C(C1O)O)O)O)O)O,3.527333333333333
1720,1721,zhulab,225.75,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,3.7625
1721,1722,zhulab,122.24,C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O,2.037333333333333
1724,1725,zhulab,81.04,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,1.3506666666666667
1725,1726,zhulab,120.2,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,2.0033333333333334
1726,1727,zhulab,201.57,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,3.3594999999999997
1727,1728,zhulab,129.87,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,2.1645
1729,1730,zhulab,175.63,C(CO)N,2.9271666666666665
1730,1731,zhulab,198.31,C(C(=O)O)N,3.3051666666666666
1731,1732,zhulab,100.94,C1=C(NC(=O)N=C1)N,1.6823333333333332
1732,1733,zhulab,84.82,CN1CC(=O)N=C1N,1.4136666666666666
1733,1734,zhulab,192.6,C[C@H]([C@@H](C(=O)O)N)O,3.21
1734,1735,zhulab,192.2,CN(CC(=O)O)C(=N)N,3.203333333333333
1736,1737,zhulab,175.65,C1CCNC(C1)C(=O)O,2.9275
1737,1738,zhulab,190.97,C1[C@H](CN[C@@H]1C(=O)O)O,3.1828333333333334
1738,1739,zhulab,151.13,CC(C)C[C@@H](C(=O)O)N,2.5188333333333333
1739,1740,zhulab,217.35,C([C@@H](C(=O)O)N)C(=O)O,3.6225
1740,1741,zhulab,78.22,C1=NC2=C(N1)C(=NC=N2)N,1.3036666666666668
1741,1742,zhulab,203.29,C(CC(=O)N)[C@@H](C(=O)O)N,3.3881666666666663
1742,1743,zhulab,215.56,C(CC(=O)O)[C@@H](C(=O)O)N,3.5926666666666667
1743,1744,zhulab,162.43,CSCCC(C(=O)O)N,2.7071666666666667
1744,1745,zhulab,126.17,NC1=NC(=O)C2=C(N1)N=CN2,2.1028333333333333
1745,1746,zhulab,203.51,C1=C(NC=N1)C[C@@H](C(=O)O)N,3.391833333333333
1746,1747,zhulab,194.7,C[N+](C)(C)C[C@@H](CC(=O)[O-])O,3.2449999999999997
1747,1748,zhulab,147.19,C1=CC=C(C=C1)CC(C(=O)O)N,2.4531666666666667
1748,1749,zhulab,261.42,C(CC(C(=O)O)(N)[H])CNC(=N)N,4.357
1749,1750,zhulab,210.79,C(C[C@@H](C(=O)O)N)CNC(=O)N,3.5131666666666663
1750,1751,zhulab,169.91,C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,2.8318333333333334
1751,1752,zhulab,247.2,C([C@@H](C(=O)O)N)OP(=O)(O)O,4.12
1752,1753,zhulab,179.06,CC(=O)N[C@@H](CCC(N)=O)C(O)=O,2.9843333333333333
1753,1754,zhulab,147.55,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,2.459166666666667
1754,1755,zhulab,148.81,[H]C(=O)[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@H](O)CO,2.480166666666667
1755,1756,zhulab,228.63,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,3.8104999999999998
1756,1757,zhulab,130.13,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)CO)O,2.168833333333333
1757,1758,zhulab,150.46,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=NC2=O)N,2.5076666666666667
1758,1759,zhulab,118.41,CC1=CC2=C(C=C1C)N(CC(C(C(CO)(O)[H])(O)[H])(O)[H])C=3C(C(=NC(N3)=O)O)=N2,1.9735
1759,1760,zhulab,184.08,CNCC(=O)O,3.068
1760,1761,zhulab,128.45,CC(C(=O)O)O,2.140833333333333
1762,1763,zhulab,114.79,C1=NC2=C(N1)C(=O)NC(=O)N2,1.9131666666666667
1763,1764,zhulab,97.57,C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O,1.6261666666666665
1765,1766,zhulab,203.65,CN1C=NC=C1CC(C(=O)O)(N)[H],3.3941666666666666
1766,1767,zhulab,180.39,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)O,3.0065
1767,1768,zhulab,148.81,C1=CC=C(C(=C1)C(=O)C[C@@H](C(=O)O)N)N,2.480166666666667
1768,1769,zhulab,188.0,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,3.1333333333333333
1769,1770,zhulab,231.52,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N,3.8586666666666667
1770,1771,zhulab,191.07,C[C@@H](C(=O)O)N,3.1845
1771,1772,zhulab,173.96,C1C[C@H](NC1)C(=O)O,2.8993333333333333
1772,1773,zhulab,155.41,CC[C@H](C)[C@@H](C(=O)O)N,2.5901666666666667
1773,1774,zhulab,204.26,C(C(C(=O)O)N)O,3.404333333333333
1774,1775,zhulab,169.75,CC(C)[C@@H](C(=O)O)N,2.8291666666666666
1775,1776,zhulab,64.33,C1=CC=C(C=C1)COC(=O)NCC(=O)O,1.0721666666666667
1776,1777,zhulab,133.71,NC1=CC=C(C=C1)C(=O)NCC(O)=O,2.2285
1777,1778,zhulab,181.68,C1=C(C=C(C(=C1Br)O)Br)C[C@@H](C(=O)O)N,3.028
1778,1779,zhulab,130.71,NC(CC1=CC=C(Cl)C=C1)C(O)=O,2.1785
1779,1780,zhulab,102.21,CSCC[C@@H](NC=O)C(O)=O,1.7034999999999998
1780,1781,zhulab,187.81,CC(C(=O)NCC(=O)O)S,3.1301666666666668
1781,1782,zhulab,173.4,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O,2.89
1782,1783,zhulab,195.61,CC(C(=O)O)C(=O)O,3.260166666666667
1783,1784,zhulab,167.37,C1[C@H](NC(=O)NC1=O)C(=O)O,2.7895
1784,1785,zhulab,201.54,CS(=O)CCC(N)C(O)=O,3.359
1786,1787,zhulab,204.16,C([C@@H](C(=O)O)N)C(=O)N,3.4026666666666667
1787,1788,zhulab,267.23,C(CCN)C[C@@H](C(=O)O)N,4.453833333333334
1788,1789,zhulab,209.47,C[N+](C)(C)CCOP([O-])(=O)OC[C@H](O)CO,3.4911666666666665
1789,1790,zhulab,197.65,C(CO)[C@@H](C(=O)O)N,3.294166666666667
1791,1792,zhulab,151.06,C[N+](C)(C)CCO,2.5176666666666665
1792,1793,zhulab,80.31,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,1.3385
1793,1794,zhulab,166.47,CC(C)C(O)(CC(O)=O)C(O)=O,2.7745
1794,1795,zhulab,250.44,CN(C)C(=NCCC[C@@H](C(=O)O)N)N,4.174
1795,1796,zhulab,209.01,C(CS(=O)(=O)O)[C@@H](C(=O)O)N,3.4835
1796,1797,zhulab,225.72,C(C(C(C(=O)O)O)C(=O)O)C(=O)O,3.762
1797,1798,zhulab,169.41,CSC[C@H](N)C(O)=O,2.8235
1798,1799,zhulab,227.22,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,3.787
1799,1800,zhulab,175.85,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)NC2=O,2.930833333333333
1800,1801,zhulab,173.12,OCC(O)C(O)=O,2.8853333333333335
1801,1802,zhulab,111.63,NC(CC1=CC(I)=C(OC2=CC=C(O)C=C2)C(I)=C1)C(O)=O,1.8604999999999998
1802,1803,zhulab,196.9,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,3.2816666666666667
1803,1804,zhulab,133.19,C1=CC2=C(C=C1O)C(=CN2)CCN,2.2198333333333333
1804,1805,zhulab,119.28,C1=CC(=CC=C1CCN)O,1.988
1805,1806,zhulab,166.66,C1=CC2=C(C=C1O)C(=CN2)C[C@@H](C(=O)O)N,2.7776666666666667
1806,1807,zhulab,126.98,Cn1cc(CC(N)C(=O)O)c2ccccc12,2.1163333333333334
1807,1808,zhulab,107.47,C1=CC(=CC=C1CC(=O)O)O,1.7911666666666666
1808,1809,zhulab,109.25,COC1=C(C=CC(=C1)CCN)O,1.8208333333333333
1809,1810,zhulab,64.05,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,1.0675
1810,1811,zhulab,172.65,C(C(C(C(C(CO)(O)[H])(O)[H])(O)[H])(O)[H])O,2.8775
