Unnamed: 0,id,name,RT_Amide6min,RT_Amide12min,RT_Amide23min,RT_RP,RT_RP6min,monoisotopic_mass,formula,smiles,inchikey,inchikey1,IsomericSMILES,RT,MolecularWeight
841,B9T3,Epothilone A,18.6,36.46,,385.37,225.0,493.249809,C26H39NO6S,CC1CCCC2C(O2)CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C,HESCAJZNRMSMJG-KKQRBIROSA-N,HESCAJZNRMSMJG,C[C@H]1CCC[C@@H]2[C@@H](O2)C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C,3.75,493.66600000000017
842,B9T4,Mogroside IIA1,126.6,213.29,,421.67,219.6,800.492207,C42H72O14,CC(CCC(C(C)(C)O)OC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)C3CCC4(C3(CC(C5(C4CC=C6C5CCC(C6(C)C)O)C)O)C)C,NWPTUAQJIALPLJ-UHFFFAOYSA-N,NWPTUAQJIALPLJ,CC(CCC(C(C)(C)O)OC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)C3CCC4(C3(CC(C5(C4CC=C6C5CCC(C6(C)C)O)C)O)C)C,3.66,801.0239999999998
843,B9T5,Benzoylhypaconine,60.0,154.24,,288.09,174.6,573.293782,C31H43NO9,CN1CC2(CCC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)COC,MDFCJNFOINXVSU-HPNRDLATSA-N,MDFCJNFOINXVSU,CN1C[C@@]2(CC[C@@H](C34[C@@H]2[C@H](C(C31)[C@@]5([C@@H]6[C@@H]4C[C@]([C@@H]6OC(=O)C7=CC=CC=C7)([C@H]([C@@H]5O)OC)O)O)OC)OC)COC,2.91,573.6830000000001
844,B9T6,Camelliaside A,,,,281.98,170.4,756.211294,C33H40O20,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)OC6C(C(C(C(O6)CO)O)O)O)O)O)O)O)O,VNLOLXSJMINBIS-UHFFFAOYSA-N,VNLOLXSJMINBIS,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)OC6C(C(C(C(O6)CO)O)O)O)O)O)O)O)O,2.8400000000000003,756.6630000000008
845,B9T9,Cauloside C,142.2,239.14,,434.53,253.2,766.450342,C41H66O13,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(CO6)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C2C1)C)C(=O)O)C,RROGHRHLBLVQSG-UUWFFIQNSA-N,RROGHRHLBLVQSG,C[C@]12CC[C@@H]([C@@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)CO)O[C@H]6[C@@H]([C@H]([C@H](CO6)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O,4.22,766.9660000000007
846,B9U0,9-Dihydro-13-acetylbaccatin III,19.2,38.22,,366.61,214.8,630.267627,C33H42O12,CC1=C2C(C(C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)O)OC(=O)C,WPPPFZJNKLMYBW-FAEUQDRCSA-N,WPPPFZJNKLMYBW,CC1=C2[C@H]([C@@H]([C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)C)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)O)OC(=O)C,3.58,630.6870000000004
847,B9U1,Pimobendan,24.6,49.8,,322.73,191.4,334.142976,C19H18N4O2,CC1CC(=O)NN=C1C2=CC3=C(C=C2)N=C(N3)C4=CC=C(C=C4)OC,GLBJJMFZWDBELO-UHFFFAOYSA-N,GLBJJMFZWDBELO,CC1CC(=O)NN=C1C2=CC3=C(C=C2)N=C(N3)C4=CC=C(C=C4)OC,3.19,334.3790000000001
848,B9U2,26-Deoxyactein,24.6,49.8,,385.94,225.6,660.387348,C37H56O10,CC1CC2(C3C(O3)(CO2)C)OC4C1C5(C(CC67CC68CCC(C(C8CCC7C5(C4)C)(C)C)OC9C(C(C(CO9)O)O)O)OC(=O)C)C,GCMGJWLOGKSUGX-RBKCHLQLSA-N,GCMGJWLOGKSUGX,C[C@@H]1C[C@@]2([C@H]3[C@](O3)(CO2)C)O[C@@H]4[C@H]1[C@]5([C@@H](C[C@@]67C[C@@]68CC[C@@H](C([C@@H]8CC[C@H]7[C@@]5(C4)C)(C)C)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)OC(=O)C)C,3.76,660.8450000000005
849,B9U3,Droloxifene,22.2,45.2,,329.92,213.6,387.219829,C26H29NO2,CCC(=C(C1=CC=C(C=C1)OCCN(C)C)C2=CC(=CC=C2)O)C3=CC=CC=C3,ZQZFYGIXNQKOAV-UHFFFAOYSA-N,ZQZFYGIXNQKOAV,CCC(=C(C1=CC=C(C=C1)OCCN(C)C)C2=CC(=CC=C2)O)C3=CC=CC=C3,3.56,387.52299999999997
850,B9U4,3-Aminobenzamide,289.8,48.65,,90.01,37.2,136.063663,C7H8N2O,C1=CC(=CC(=C1)N)C(=O)N,GSCPDZHWVNUUFI-UHFFFAOYSA-N,GSCPDZHWVNUUFI,C1=CC(=CC(=C1)N)C(=O)N,0.62,136.15399999999997
851,B9U5,Quercetin-3-O-鐏?D-glucose-7-O-鐏?D-gentiobiosiden,,119.83,,235.67,146.4,788.201123,C33H40O22,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O)O)OC6C(C(C(C(O6)CO)O)O)O)O)O,VUTMUSRYWYUQIK-PIYBVRMPSA-N,VUTMUSRYWYUQIK,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O)O)O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O,2.44,788.6610000000007
852,B9U6,Cinobufotalin,19.2,38.81,,363.7,213.6,458.230453,C26H34O7,CC(=O)OC1C(C2(CCC3C(C24C1O4)CCC5(C3(CCC(C5)O)C)O)C)C6=COC(=O)C=C6,KBKUJJFDSHBPPA-JTZFMNKUSA-N,KBKUJJFDSHBPPA,CC(=O)O[C@@H]1[C@@H]([C@]2(CCC3C([C@@]24[C@@H]1O4)CC[C@]5([C@@]3(CC[C@@H](C5)O)C)O)C)C6=COC(=O)C=C6,3.56,458.5510000000003
853,B9U7,6闁?Feruloylspinosin,126.0,212.79,,300.77,180.0,784.221464,C38H40O18,COC1=C(C=CC(=C1)C=CC(=O)OCC2C(C(C(C(O2)OC3C(C(C(OC3C4=C(C=C5C(=C4O)C(=O)C=C(O5)C6=CC=C(C=C6)O)OC)CO)O)O)O)O)O)O,WZAXZHIVHPRTIU-IHIXZLSHSA-N,WZAXZHIVHPRTIU,COC1=C(C=CC(=C1)/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3C4=C(C=C5C(=C4O)C(=O)C=C(O5)C6=CC=C(C=C6)O)OC)CO)O)O)O)O)O)O,3.0,784.7200000000006
854,B9U9,Pennogenin 3-O-beta-chacotrioside,129.0,215.77,,423.0,243.6,884.476951,C45H72O17,CC1CCC2(C(C3(C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)O)C)OC1,NABPSKKFOWENEB-KUYDPMQHSA-N,NABPSKKFOWENEB,C[C@@H]1CC[C@@]2([C@H]([C@]3([C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)O)C)OC1,4.06,885.0540000000007
855,B9V0,Emedastine,63.6,141.93,,236.29,145.2,302.210661,C17H26N4O,CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C,KBUZBQVCBVDWKX-UHFFFAOYSA-N,KBUZBQVCBVDWKX,CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C,2.42,302.4220000000001
856,B9V1,Lomitapide,19.8,39.98,,379.72,223.8,693.278996,C39H37F6N3O2,C1CN(CCC1NC(=O)C2=CC=CC=C2C3=CC=C(C=C3)C(F)(F)F)CCCCC4(C5=CC=CC=C5C6=CC=CC=C64)C(=O)NCC(F)(F)F,MBBCVAKAJPKAKM-UHFFFAOYSA-N,MBBCVAKAJPKAKM,C1CN(CCC1NC(=O)C2=CC=CC=C2C3=CC=C(C=C3)C(F)(F)F)CCCCC4(C5=CC=CC=C5C6=CC=CC=C64)C(=O)NCC(F)(F)F,3.73,693.7320000000003
857,B9V4,Tacedinaline,20.4,43.47,,279.18,171.0,269.116427,C15H15N3O2,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,VAZAPHZUAVEOMC-UHFFFAOYSA-N,VAZAPHZUAVEOMC,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,2.85,269.30400000000003
858,B9V5,Nitrofurantoin,19.8,42.31,,252.12,149.4,238.033819,C8H6N4O5,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],NXFQHRVNIOXGAQ-UHFFFAOYSA-N,NXFQHRVNIOXGAQ,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],2.49,238.159
859,B9V6,Dicyclomine (hydrochloride),18.6,38.22,,351.99,216.0,309.266779,C19H35NO2,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,CURUTKGFNZGFSE-UHFFFAOYSA-N,CURUTKGFNZGFSE,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,3.6,309.4940000000001
860,B9V7,Linopirdine,20.4,44.05,,323.83,193.8,391.168462,C26H21N3O,C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(CC4=CC=NC=C4)CC5=CC=NC=C5,YEJCDKJIEMIWRQ-UHFFFAOYSA-N,YEJCDKJIEMIWRQ,C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(CC4=CC=NC=C4)CC5=CC=NC=C5,3.23,391.47400000000005
861,B9V8,Fantofarone,19.2,39.39,,332.15,198.0,550.250144,C31H38N2O5S,CC(C)C1=CN2C=CC=CC2=C1S(=O)(=O)C3=CC=C(C=C3)OCCCN(C)CCC4=CC(=C(C=C4)OC)OC,ITAMRBIZWGDOHW-UHFFFAOYSA-N,ITAMRBIZWGDOHW,CC(C)C1=CN2C=CC=CC2=C1S(=O)(=O)C3=CC=C(C=C3)OCCCN(C)CCC4=CC(=C(C=C4)OC)OC,3.3,550.7210000000003
862,B9V9,Gynostemma Extract,155.4,258.85,,437.97,249.6,916.539551,C47H80O17,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)OC6C(C(C(C(O6)COC7C(C(C(CO7)O)O)O)O)O)O)C,ZTQSADJAYQOCDD-HUGMCNGHSA-N,ZTQSADJAYQOCDD,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@H]7[C@@H]([C@H]([C@@H](CO7)O)O)O)O)O)O)C,4.16,917.1400000000007
863,B9W0,Picfeltarraenin IB,108.0,193.6,,380.28,222.0,792.429607,C42H64O14,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3CCC4C(=CCC5C4(C(=O)CC6(C5(CC(C6C7(C(=O)C=C(O7)C(C)C)C)O)C)C)C)C3(C)C)CO)O)O)O)O)O,YRQJYHITIWJZQN-PGJHNFKZSA-N,YRQJYHITIWJZQN,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3CC[C@@H]4C(=CC[C@@H]5[C@]4(C(=O)C[C@]6([C@]5(C[C@H]([C@@H]6[C@]7(C(=O)C=C(O7)C(C)C)C)O)C)C)C)C3(C)C)CO)O)O)O)O)O,3.7,792.9600000000005
864,B9W1,Anemarrhenasaponin I,139.2,231.38,,410.05,237.0,758.445257,C39H66O14,CC1C2C(C(C3C2(CCC4C3CCC5C4(CCC(C5)OC6C(C(C(C(O6)CO)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)O)OC1(CCC(C)C)O,ZNTKLBZCLHHWHW-WPUQNTDPSA-N,ZNTKLBZCLHHWHW,C[C@H]1[C@H]2[C@H]([C@@H]([C@@H]3[C@@]2(CC[C@H]4[C@H]3CC[C@H]5[C@@]4(CC[C@@H](C5)O[C@H]6[C@@H]([C@H]([C@H]([C@H](O6)CO)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C)C)O)OC1(CCC(C)C)O,3.95,758.9430000000001
865,B9W2,"1,5-Isoquinolinediol",24.6,50.37,,253.9,148.2,161.047678,C9H7NO2,C1=CC2=C(C=CNC2=O)C(=C1)O,LFUJIPVWTMGYDG-UHFFFAOYSA-N,LFUJIPVWTMGYDG,C1=CC2=C(C=CNC2=O)C(=C1)O,2.47,161.16
866,B9W3,Eperisone (hydrochloride),21.0,42.31,,394.5,178.8,259.193614,C17H25NO,CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2,SQUNAWUMZGQQJD-UHFFFAOYSA-N,SQUNAWUMZGQQJD,CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2,2.98,259.3929999999999
867,B9W6,Venetoclax,16.2,31.74,,467.55,260.4,867.318096,C45H50ClN7O7S,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,LQBVNQSMGBZMKD-UHFFFAOYSA-N,LQBVNQSMGBZMKD,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,4.34,868.4569999999998
868,B9W7,"(E)-3',6-Disinapoylsucrose",,211.32,,286.99,172.8,754.232029,C34H42O19,COC1=CC(=CC(=C1O)OC)C=CC(=O)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)OC(=O)C=CC4=CC(=C(C(=C4)OC)O)OC)CO)O)O)O,FHIJMQWMMZEFBL-OPSYHMPNSA-N,FHIJMQWMMZEFBL,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@]3([C@H]([C@@H]([C@H](O3)CO)O)OC(=O)/C=C/C4=CC(=C(C(=C4)OC)O)OC)CO)O)O)O,2.8800000000000003,754.6910000000004
869,B9W8,Methiothepin mesylate,22.2,44.62,,351.99,208.8,356.138091,C20H24N2S2,CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)SC,RLJFTICUTYVZDG-UHFFFAOYSA-N,RLJFTICUTYVZDG,CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)SC,3.48,356.5600000000001
870,B9X1,Pedunculoside,41.4,117.76,,372.35,218.4,650.402998,C36H58O10,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C2C1(C)O)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O,LARPFJIXBULVPK-FBAXZNBGSA-N,LARPFJIXBULVPK,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O)C)C)[C@@H]2[C@]1(C)O)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O,3.64,650.8500000000005
871,B9X2,Terazosin (hydrochloride dihydrate),25.2,49.8,,285.88,157.2,387.190654,C19H25N5O4,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,VCKUSRYTPJJLNI-UHFFFAOYSA-N,VCKUSRYTPJJLNI,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,2.62,387.44000000000017
872,B9X4,Ximelagatran,24.0,48.08,,282.54,168.0,473.263819,C24H35N5O5,CCOC(=O)CNC(C1CCCCC1)C(=O)N2CCC2C(=O)NCC3=CC=C(C=C3)C(=NO)N,ZXIBCJHYVWYIKI-PZJWPPBQSA-N,ZXIBCJHYVWYIKI,CCOC(=O)CN[C@H](C1CCCCC1)C(=O)N2CC[C@H]2C(=O)NCC3=CC=C(C=C3)C(=NO)N,2.8,473.5740000000001
873,B9X5,Nonivamide,18.0,36.46,,421.67,245.4,293.199094,C17H27NO3,CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,RGOVYLWUIBMPGK-UHFFFAOYSA-N,RGOVYLWUIBMPGK,CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,4.09,293.40700000000004
874,B9X7,"(R,R)-Secoisolariciresinol diglucoside",,,,268.43,163.2,686.278585,C32H46O16,COC1=C(C=CC(=C1)CC(COC2C(C(C(C(O2)CO)O)O)O)C(CC3=CC(=C(C=C3)O)OC)COC4C(C(C(C(O4)CO)O)O)O)O,SBVBJPHMDABKJV-PGCJWIIOSA-N,SBVBJPHMDABKJV,COC1=C(C=CC(=C1)C[C@@H](CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)[C@@H](CC3=CC(=C(C=C3)O)OC)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,2.72,686.7040000000006
875,B9X8,Asiaticoside B,175.8,303.38,,334.94,198.0,974.508645,C48H78O20,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OCC3C(C(C(C(O3)OC(=O)C45CCC(CC4C6=CCC7C8(CC(C(C(C8C(CC7(C6(CC5)C)C)O)(C)CO)O)O)C)(C)C)O)O)O)CO)O)O)O,NNWMHSNRRWMMBI-PJISEHJASA-N,NNWMHSNRRWMMBI,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC(=O)[C@@]45CC[C@@]6(C(=CC[C@H]7[C@]6(C[C@H]([C@@H]8[C@@]7(C[C@H]([C@@H]([C@@]8(C)CO)O)O)C)O)C)[C@@H]4CC(CC5)(C)C)C)O)O)O)CO)O)O)O,3.3,975.1320000000004
876,B9Y0,Prosapogenin A,71.4,164.52,,491.98,274.2,722.424127,C39H62O12,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)C)O)O)O)C)C)C)OC1,HDXIQHTUNGFJIC-FOAHKCLGSA-N,HDXIQHTUNGFJIC,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)C)C)C)OC1,4.569999999999999,722.9130000000004
877,B9Y1,Procyanidin A1,25.8,,,274.68,165.0,576.126776,C30H24O12,C1C(C(OC2=C1C(=CC3=C2C4C(C(O3)(OC5=CC(=CC(=C45)O)O)C6=CC(=C(C=C6)O)O)O)O)C7=CC(=C(C=C7)O)O)O,NSEWTSAADLNHNH-UHFFFAOYSA-N,NSEWTSAADLNHNH,C1C(C(OC2=C1C(=CC3=C2C4C(C(O3)(OC5=CC(=CC(=C45)O)O)C6=CC(=C(C=C6)O)O)O)O)C7=CC(=C(C=C7)O)O)O,2.75,576.5100000000004
878,B9Y2,Buddlejasaponin IVb,159.0,267.7,,421.01,242.4,942.518816,C48H78O18,CC1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3C=CC5=C6CC(CCC6(C(CC54C)O)CO)(C)C)C)C)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)O,CXSXBHMYYCPTHP-QZXFRBLOSA-N,CXSXBHMYYCPTHP,C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2CC[C@]3([C@H]([C@]2(C)CO)CC[C@@]4([C@@H]3C=CC5=C6CC(CC[C@@]6([C@H](C[C@]54C)O)CO)(C)C)C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O,4.04,943.1340000000008
879,B9Y3,Madecassic acid,,,,,243.0,504.345089,C30H48O6,CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)CO)O)O)C)O)C)C2C1C)C)C(=O)O,PRAUVHZJPXOEIF-AOLYGAPISA-N,PRAUVHZJPXOEIF,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(C[C@H]([C@@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)O)C)[C@@H]2[C@H]1C)C)C(=O)O,4.05,504.70800000000025
880,B9Y4,Oleanolic acid 28-O-鐏?D-glucopyranoside,25.2,52.64,,479.98,269.4,618.413169,C36H58O8,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C,KMKFOIBUKYMVRJ-YHFBEQRYSA-N,KMKFOIBUKYMVRJ,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O,4.489999999999999,618.8520000000003
881,B9Y5,Tenacissoside G,18.6,38.22,,401.53,234.0,792.429607,C42H64O14,CC=C(C)C(=O)OC1C2C3(CCC(CC3CCC24C5(O4)CCC(C5(C1OC(=O)C)C)C(=O)C)OC6CC(C(C(O6)C)OC7C(C(C(C(O7)C)O)OC)O)OC)C,OHDJGUWKOIBIKY-SGFNNURDSA-N,OHDJGUWKOIBIKY,C/C=C(\C)/C(=O)O[C@H]1[C@@H]2[C@]3(CC[C@@H](C[C@@H]3CC[C@@]24[C@@]5(O4)CC[C@H]([C@]5([C@@H]1OC(=O)C)C)C(=O)C)O[C@H]6C[C@H]([C@@H]([C@H](O6)C)O[C@H]7[C@@H]([C@@H]([C@@H]([C@H](O7)C)O)OC)O)OC)C,3.9,792.9600000000005
882,B9Y7,Gypenoside XVII,,,,415.78,243.6,946.550116,C48H82O18,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)O)O)C,ZRBFCAALKKNCJG-SJYBZOGZSA-N,ZRBFCAALKKNCJG,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)O)O)C,4.06,947.1660000000007
883,B9Y8,Dantrolene,19.8,40.56,,356.06,205.2,314.065119,C14H10N4O5,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],OZOMQRBLCMDCEG-UHFFFAOYSA-N,OZOMQRBLCMDCEG,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],3.42,314.25700000000006
884,B9Y9,Polyphyllin H,119.4,205.01,,427.71,245.4,870.461301,C44H70O17,CC1CCC2(C(C3(C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)O)C)OC1,DEUSODBYLVUUQI-UHFFFAOYSA-N,DEUSODBYLVUUQI,CC1CCC2(C(C3(C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)O)C)OC1,4.09,871.0270000000006
885,B9Z0,Afalanine,195.6,439.98,,280.86,166.8,207.089543,C11H13NO3,CC(=O)NC(CC1=CC=CC=C1)C(=O)O,CBQJSKKFNMDLON-UHFFFAOYSA-N,CBQJSKKFNMDLON,CC(=O)NC(CC1=CC=CC=C1)C(=O)O,2.78,207.22899999999998
886,B9Z3,Mdivi-1,54.6,,,409.42,237.0,351.984004,C15H10Cl2N2O2S,COC1=C(C=C(C(=C1)N2C(=O)C3=CC=CC=C3NC2=S)Cl)Cl,NZJKEVWTYMOYOR-UHFFFAOYSA-N,NZJKEVWTYMOYOR,COC1=C(C=C(C(=C1)N2C(=O)C3=CC=CC=C3NC2=S)Cl)Cl,3.95,353.23
887,B9Z4,Saikosaponin E,108.0,193.6,,434.53,247.8,764.471078,C42H68O12,CC1C(C(C(C(O1)OC2CCC3(C(C2(C)C)CCC4(C3C=CC56C4(CC(C7(C5CC(CC7)(C)C)CO6)O)C)C)C)O)OC8C(C(C(C(O8)CO)O)O)O)O,KQGDHYQRJRGMDG-CYMACDCKSA-N,KQGDHYQRJRGMDG,C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2CC[C@]3([C@H](C2(C)C)CC[C@@]4([C@@H]3C=C[C@@]56[C@]4(C[C@@H]([C@@]7([C@H]5CC(CC7)(C)C)CO6)O)C)C)C)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O,4.13,764.9940000000007
888,B9Z6,Enoxacin (hydrate),64.2,106.85,,239.4,149.4,320.128469,C15H17FN4O3,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,IDYZIJYBMGIQMJ,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O,2.49,320.324
